x,y
5.3313013388,-0.5697369307
4.6122823011,-0.7194034952
2.2438375239,0.5443172226
1.0006551949,0.5913711845
1.1301210076,0.6422300354
3.4955217248,-0.2315918463
3.0348471212,0.0706169068
4.828156943,-0.7179190672
2.2913147592,0.5208967256
2.42165485,0.4518689046
5.2972375957,-0.5849798267
1.2251166605,0.6726697851
5.4999367905,-0.4862059717
5.2761795378,-0.5940944971
3.153865846,-0.0081278274
0.1058203377,0.0700061434
3.8830292181,-0.4636887353
3.5352117592,-0.2568090409
6.1575424854,-0.0830839742
2.6801492971,0.2993106421
2.2469538287,0.5428111503
5.4426773721,-0.5159548198
2.4497592611,0.436183642
2.4739477957,0.4224818388
1.5664010217,0.7238113342
4.4038277607,-0.682808689
0.0213599062,0.0141450293
3.2179566823,-0.0505445858
6.1130573986,-0.1123610537
1.2304363265,0.6741855858
3.1357868003,0.0038449238
0.1575368107,0.1040858522
1.3017803485,0.6924598235
5.6086652814,-0.4263947774
5.2856147069,-0.5900404462
5.9068803551,-0.2458372972
3.1402248888,0.0009058044
3.4100782425,-0.1765929611
1.9226755259,0.6708771777
3.8589988748,-0.4504666949
1.0637157207,0.6174009133
5.4129610724,-0.530858469
2.1946951537,0.567455429
2.425857962,0.4495396793
1.3783119955,0.7076123387
0.4951132329,0.3200947331
0.3610565574,0.2361373433
0.8132452781,0.5019543388
4.7832115241,-0.7216063422
0.9690453917,0.5774919238
1.9860834008,0.6509728895
0.6432980895,0.4085111434
0.4045039941,0.2636826088
2.202173581,0.5640103365
2.1193232636,0.6005484757
2.7823609093,0.2349742684
4.2715376848,-0.6421679463
3.6681405391,-0.3392880133
3.3293449702,-0.1239270228
5.7285605176,-0.3562454231
3.819935822,-0.4285644049
6.0288241106,-0.1674215788
3.187009397,-0.0300715066
3.2183994546,-0.0508373291
5.7623352742,-0.3358248994
1.4361949006,0.7158533291
4.9517340304,-0.698896309
3.2192651085,-0.0514096483
0.0720106648,0.0476660249
0.7535986078,0.4703039088
1.3003546472,0.6921329858
3.3712201346,-0.1513150408
1.7782919522,0.7050163702
1.9639703314,0.6582334307
2.2835036204,0.5248184418
5.5645562482,-0.4511442771
3.452724731,-0.2041546531
1.5188203562,0.7226269093
2.1681109517,0.5794718257
0.5645687196,0.3622068413
5.7812365227,-0.3242862814
5.9449375225,-0.2215664619
4.2401872823,-0.630787381
2.969286926,0.1137913637
0.3132396985,0.2055113242
3.6095155583,-0.3033277031
4.6905146171,-0.7236084443
4.6339338386,-0.7211043842
3.9056090353,-0.4759281437
5.5863371029,-0.4390012944
5.1436405285,-0.6455252493
4.0781655778,-0.5626918756
0.638263971,0.4056008309
0.2475312999,0.1629796718
4.6322870298,-0.7209893942
1.0321347884,0.6046500595
2.4109638875,0.4577665626
2.6909840246,0.2925758131
1.2261688191,0.672971235
5.3429876887,-0.5643702924
0.8784199367,0.5349008567
3.1027898755,0.0256935829
4.1688493302,-0.6026288849
3.8957962959,-0.4706316218
2.8499650605,0.191574628
3.2376930793,-0.0635875943
0.3187486496,0.2090548519
1.0307512664,0.6040781987
5.9547520463,-0.215275092
1.7101140001,0.7152883041
4.0533354737,-0.5510214189
4.0675587189,-0.557743147
5.0202758823,-0.6829833255
5.8640254045,-0.2729069479
0.0465508549,0.0308221278
5.2191070453,-0.6175438687
1.8661971461,0.6861543973
5.2122844825,-0.6202193607
3.3991363339,-0.169489799
1.0513862584,0.6124925734
1.8408035247,0.6922327585
5.2116878302,-0.6204520035
2.7491899019,0.2560397694
1.1533726319,0.6502537097
5.3104466431,-0.5791409299
3.7504529342,-0.3884599114
0.0288528955,0.0191063892
1.9729332945,0.6553309472
1.430403077,0.7151567784
1.518278387,0.72260192
1.359230768,0.7042804824
0.8477050666,0.5195992564
5.369769815,-0.5518169354
1.6388711536,0.7217745511
4.8957061592,-0.7091056072
6.21295931,-0.046485806
5.5545884828,-0.4566486434
4.8054550063,-0.7200014337
6.2314274648,-0.0342681215
2.8184432471,0.2118828442
2.6525537807,0.3163618418
0.8952571003,0.5431103127
4.8336707702,-0.7173459247
1.1629250811,0.6534450464
2.9438764276,0.1304561865
5.3585124599,-0.5571360216
5.4139287681,-0.5303791967
2.3703108021,0.4798270645
0.2381122301,0.1568466353
3.4474650928,-0.2007666955
3.822809366,-0.4301921554
1.2203238687,0.6712863946
2.3501830057,0.4905252086
0.3418854948,0.2238951009
3.938978276,-0.4936717061
2.646879331,0.3198492084
1.1977265816,0.6645402422
0.4205729465,0.2737944087
1.6898997353,0.7175754963
5.7673682829,-0.3327599332
4.8747051197,-0.7122610223
4.6151777683,-0.7196546193
2.8323151387,0.2029604298
0.3732906873,0.243922545
4.0746044711,-0.5610365702
2.9066786257,0.1547623377
3.0715342036,0.046375001
2.7466197568,0.2576649592
1.4194468675,0.7137607141
5.9815518857,-0.1980337648
1.6202163661,0.7227412752
6.0740394757,-0.1379366091
0.9980849065,0.5902626859
1.4087282596,0.7122960734
3.9801656012,-0.5149712633
2.7950573667,0.226869019
3.2720096976,-0.0862311022
0.5370885542,0.3456754128
6.1723376867,-0.0733244676
2.2598309091,0.5365405049
5.6997456325,-0.373453447
4.0240909983,-0.5369012376
5.5903901002,-0.4367246763
3.7760240424,-0.403380292
3.7124679599,-0.3659752278
2.7684810647,0.2438087337
4.3195124498,-0.6583288096
2.3397497148,0.4960095423
5.6460583385,-0.4049425054
3.0409596259,0.0665811434
4.8354798603,-0.7171521603
4.8010789477,-0.720351321
5.6724195425,-0.3895779029
2.847913154,0.1929001462
0.87958135,0.5354712712
5.079740925,-0.6662818313
5.1069387911,-0.6577915086
2.7957012847,0.2264573564
4.7849218114,-0.7214983006
1.6058287597,0.7232776956
2.4928410156,0.4116556814
3.9824395286,-0.5161269414
3.7644403594,-0.3966437311
5.4803041441,-0.4965529666
5.4945393734,-0.4890653821
3.9006029561,-0.4732304296
4.2917943565,-0.6491807152
5.8500253217,-0.2816845434
2.802926335,0.2218344715
4.2822750519,-0.6459190738
1.7020670066,0.716240874
1.5445890443,0.7235164063
6.0482411956,-0.1547819478
5.6367758352,-0.4103062367
0.6713573008,0.4245965356
1.0889513125,0.6271612825
3.4603693096,-0.209072857
2.6158014635,0.3388285137
6.0292077844,-0.1671721713
3.0566851643,0.0561921536
3.4223915163,-0.1845715442
5.0330366164,-0.6796202281
0.8194241269,0.5051540729
1.1138764687,0.6364136513
3.7317323239,-0.3774249285
4.5566681152,-0.7131751605
2.3170316321,0.5078024522
5.8207756402,-0.2999102247
1.8791060777,0.6828738554
3.2006138777,-0.0390741564
0.3650068871,0.2386535175
0.5044079951,0.3257918729
0.3066902213,0.2012936816
1.6763279702,0.7189133756
4.4274346695,-0.6887155427
5.6813095939,-0.3843536062
2.9695523778,0.1136170413
5.7868967629,-0.3208161236
2.5368501895,0.3860405718
4.3269026927,-0.6606785716
3.4048784533,-0.1732189227
3.4626335843,-0.2105282092
5.7886790078,-0.3197220936
1.3078632156,0.6938363268
1.4941330585,0.7212268084
4.7171210797,-0.7238099757
5.5743791443,-0.4456872636
2.3401995308,0.4957739694
2.5684633824,0.3673196702
0.1212586662,0.0801930288
1.6935204048,0.717191675
5.6865501706,-0.3812641378
2.0929294991,0.6113963789
6.0989690948,-0.1216081647
2.0701943161,0.6204133627
1.0039147137,0.5927717309
0.1215170551,0.0803634369
2.748248734,0.2566350225
3.4031945194,-0.1721256624
6.2336774588,-0.0327791324
0.0635952771,0.04210013
1.9969651999,0.6472781231
0.3346296729,0.2192486241
2.264553712,0.5342218082
6.2584226937,-0.0163981407
3.7549747479,-0.39111137
1.1370739861,0.6446669506
2.7373113153,0.2635421976
1.306412987,0.6935108004
1.6234040942,0.7225977532
0.2706527569,0.1779983708
1.5235341458,0.7228333524
0.7192512362,0.4514888369
1.7850560076,0.7037858701
3.3286900237,-0.1234975975
5.8865817251,-0.2586955553
1.2660826681,0.6838005017
6.1228022183,-0.1059573511
1.8352224887,0.6935011631
2.8834434401,0.1698832076
5.4853913911,-0.4938861767
1.7162049101,0.714530426
4.6364362686,-0.7212745769
3.3521219403,-0.1388413574
4.8158599447,-0.7191025582
5.623074991,-0.418177161
2.3328249778,0.4996260244
1.8333166378,0.6939286825
2.5526973531,0.3766881864
5.8743260633,-0.26642749
3.2669193617,-0.0828755563
5.4201960065,-0.5272652107
1.7726186543,0.7060193931
0.8265239475,0.5088116133
1.0732385202,0.621129626
2.349409762,0.4909331188
3.7606665608,-0.3944410017
4.6523263607,-0.7222272204
5.0853665379,-0.6645685061
0.549710854,0.3532907868
3.7453462738,-0.3854589237
5.6901731309,-0.3791241008
5.7886583815,-0.3197347588
0.1633717083,0.1079219161
4.4072974755,-0.6837036001
3.4379095628,-0.1946031911
0.0525571572,0.0347970645
4.5180351066,-0.7072992102
4.9885733641,-0.6908003473
5.7595761396,-0.3375027789
5.8317013587,-0.293120721
5.989998892,-0.1925816604
1.4303797455,0.7151539144
2.6131935534,0.340411616
5.9459757432,-0.2209015331
2.763422813,0.2470212504
5.9006856238,-0.2497680934
2.9984982147,0.0945824167
6.1065521434,-0.1166325429
0.7438547238,0.4650081925
4.8631374318,-0.7138399489
4.6165884836,-0.7197743284
2.3424408225,0.4945990015
0.8806468915,0.5359940652
4.201107278,-0.6157386212
2.9894608508,0.10053061
1.8183776808,0.6971799798
1.3153814726,0.6954972345
5.4762234047,-0.4986847779
1.2342742916,0.6752662749
4.6053225239,-0.7187700766
2.3889617956,0.46977946
0.0421635552,0.0279182381
3.1023068963,0.0260132997
5.3990099085,-0.5377216193
5.2783553936,-0.593163924
5.9018193547,-0.2490491318
2.6348037251,0.3272483237
3.1462039814,-0.0030538534
3.0618181666,0.0527992969
5.8578208875,-0.2768011525
3.9636864048,-0.5065317668
1.9796178631,0.6531303431
0.9565483672,0.5718596584
0.4388223117,0.2852249094
3.8628658576,-0.4526076964
4.4670927543,-0.6976616223
4.6075931167,-0.7189813476
1.3664779068,0.7055813633
2.5855875824,0.3570743243
5.3948958215,-0.5397287352
5.1910191915,-0.6283765694
2.183083235,0.572748801
0.8304996473,0.5108507098
3.3613093743,-0.1448457967
5.6437698653,-0.4062671575
1.56571088,0.7238084427
1.0657587105,0.6182054644
0.4064837642,0.2649307368
0.8337929711,0.5125348749
0.1767397464,0.116702504
1.782859008,0.7041896642
4.2808860786,-0.6454381192
5.0694422706,-0.6693597008
2.2232411409,0.5541567007
1.074762987,0.6217214439
0.0573392467,0.0379613234
4.8607357918,-0.7141535026
1.5656939759,0.7238083666
4.820264507,-0.7186937148
0.2364849675,0.1557862489
1.0388797838,0.6074222628
3.6765608735,-0.3443925586
6.2778598382,-0.0035267913
5.7343424856,-0.3527682669
3.864893296,-0.4537281975
5.5741102788,-0.4458370551
1.7952007438,0.7018701058
2.2995734571,0.5167219001
2.9250947424,0.1427429342
3.4248187999,-0.1861424255
3.0489977716,0.0612718565
4.8844398891,-0.7108445126
1.5790878687,0.72378949
0.5991957485,0.3827745925
0.4070891702,0.2653122816
4.9749284103,-0.693924408
2.4222863939,0.4515193025
4.2006228094,-0.6155462487
1.6000605182,0.7234415008
4.4847843329,-0.7012483537
0.0678634801,0.0449233216
4.9430799906,-0.7006408454
2.5227232238,0.3943215384
3.1235742367,0.0119323639
0.402034294,0.2621247159
6.152661144,-0.0863017016
5.7723926342,-0.3296947509
0.607239678,0.3875082997
3.5145671351,-0.2437216031
4.8770360129,-0.7119291392
4.948563915,-0.6995423797
1.5645871522,0.7238028338
4.7388010058,-0.7235116471
4.8776764432,-0.7118371474
0.2917542255,0.1916564454
4.0316939153,-0.5406101858
1.0387680797,0.6073765659
5.7792855532,-0.3254808193
5.1316005166,-0.6496495629
1.1079161234,0.6342369038
5.1901534757,-0.6287027347
5.8864046639,-0.2588074329
2.8594693609,0.185428764
3.4140499469,-0.1791682402
3.6994966202,-0.3582139257
5.4159907968,-0.5293565512
0.3870530436,0.2526536498
4.7573966984,-0.7229251722
1.2044456901,0.6665844219
3.4404052631,-0.1962139944
0.2490893189,0.1639933426
2.25524235,0.5387836381
1.1491963996,0.6488391249
1.4549097942,0.7179070185
2.1642343466,0.5811934814
2.9574024492,0.1215911062
4.9327696102,-0.7026400284
4.5057463846,-0.7051688791
3.3023658737,-0.1062138341
6.1204318282,-0.1075155686
1.2111148588,0.6685814867
4.6911778938,-0.7236210701
3.9773581653,-0.5135414493
5.9515377093,-0.2173369516
3.9848353455,-0.5173422113
0.1636326731,0.108093435
5.9848840251,-0.1958840263
2.3549763346,0.4879914497
0.6488171707,0.4116934152
6.0700174683,-0.1405664854
0.8427610581,0.5170980988
2.6164898237,0.3384103997
5.5637325976,-0.4516003843
1.3655368307,0.7054148821
4.2343638054,-0.6286045708
6.1996514609,-0.0552842707
5.2206075729,-0.6169516765
4.0648256087,-0.5564590821
0.4022800312,0.2622797718
4.0690289302,-0.5584323768
5.9360342579,-0.2272626285
5.9868564181,-0.194610925
1.7930237867,0.7022882896
5.9046658172,-0.2472431725
2.3876645316,0.4704824043
6.0468853501,-0.1556656739
0.9215955873,0.5556880829
1.6927242526,0.7172770436
4.1729741373,-0.6043388268
3.5474690062,-0.2645478677
0.1444898533,0.0955011412
5.8869788239,-0.258444627
0.1269612297,0.0839531668
0.3444529284,0.2255375446
3.1590410175,-0.0115548787
0.7546610965,0.4708793116
0.1442728383,0.095358268
5.3297621467,-0.5704386277
3.1563670204,-0.009784149
2.1272678669,0.5972054651
1.6454804752,0.7213587595
5.9199261321,-0.237540584
1.5474825612,0.723579708
0.1987504336,0.131133464
1.9722866857,0.6555421918
5.2852968074,-0.5901778325
3.8577971873,-0.449800344
4.2223906805,-0.6240504094
0.2422042594,0.159512089
3.8119349471,-0.4240187801
4.2718819902,-0.6422894073
1.2705594576,0.6849403244
0.6869362678,0.4334243821
4.1430865616,-0.5917321183
1.2282271249,0.6735586087
0.3733206468,0.2439415828
0.9925812262,0.5878770021
1.1588888957,0.652104164
4.5161423512,-0.7069792362
1.2886194258,0.6893822681
5.3670438832,-0.5531105193
0.591689817,0.3783421509
6.2718032823,-0.0075376735
3.8470533356,-0.443821427
1.138175426,0.6450500655
4.7460947311,-0.7233179699
0.4899361508,0.3169137236
4.8615850547,-0.7140431859
2.6855955273,0.2959280296
3.1272986567,0.0094660421
1.494582169,0.7212570521
3.2009793469,-0.0393159506
1.5737047364,0.7238161334
0.7695528197,0.478900969
3.6132137201,-0.3056167934
3.6109630246,-0.3042239722
3.5786166099,-0.2841011058
3.648678079,-0.3274296108
1.0080276807,0.5945306477
2.0140208274,0.6413286385
2.6458930142,0.3204546973
4.2006916843,-0.615573606
2.8819030865,0.1708837951
4.0306974236,-0.5401255667
5.9294451172,-0.2314712915
0.1419525695,0.0938305453
3.7627123362,-0.3956355875
5.778085199,-0.3262153721
0.1395889121,0.0922739594
4.1743705645,-0.6049155125
2.8817674381,0.1709718987
3.6233960337,-0.3119056082
5.3618809453,-0.5555508157
0.3937895286,0.2569168048
2.9386777345,0.1338598644
3.5536340536,-0.2684310607
2.2441983313,0.5441430791
5.4409264922,-0.5168434363
3.7634328416,-0.3960560366
0.9750033263,0.5801485437
0.9427043045,0.5655271912
2.3603438727,0.4851437504
4.6249374438,-0.7204473078
5.2170984938,-0.6183344411
5.3971928788,-0.5386090334
4.1065924237,-0.5756774411
1.0554218171,0.6141090603
0.394672846,0.2574752807
4.7789500611,-0.7218643907
3.0381554554,0.0684327685
4.7367474338,-0.723557706
2.5632473227,0.3704260971
4.0853066386,-0.5659922976
0.1301341662,0.0860446621
1.4956224212,0.7213264259
1.1071777352,0.6339656631
5.0632034589,-0.6711870342
5.7001492226,-0.37321385
5.8313164625,-0.2933602835
3.9590188954,-0.5041211476
2.8599015286,0.1851490702
5.1317465958,-0.6496001047
0.0672354734,0.0445079564
5.6282643172,-0.415202486
4.6340892112,-0.7211151108
2.7236127165,0.2721656124
0.9558958262,0.5715633596
1.7424210804,0.7109081952
1.2283845917,0.6736034168
3.4216576013,-0.1840964455
0.4152849945,0.2704715834
5.1099219964,-0.6568287738
0.3423032011,0.2241623774
4.4550197063,-0.695069782
1.3146757493,0.6953432353
4.151933419,-0.5955157347
0.5469969789,0.3516565578
3.3758069112,-0.1543061682
2.1050569257,0.6064618246
4.577587061,-0.7158296972
1.1298574711,0.6421370452
1.0251614983,0.6017566153
0.2875079744,0.1889119485
2.1977272035,0.5660620256
5.3217319566,-0.57407988
2.5818545225,0.3593138591
4.9368394071,-0.7018612259
0.1138093116,0.0752788834
4.3593914598,-0.6705508355
2.1492718097,0.5877637274
3.1024181332,0.0259396648
0.0334661074,0.0221606621
3.079761268,0.0409332809
1.2735142936,0.6856842556
0.4242568104,0.2761064556
5.0681245478,-0.6697480069
4.7765683943,-0.7220016705
5.5919513683,-0.4358462918
3.4989384546,-0.2337717341
3.5839160948,-0.2874111262
1.2367525498,0.6759583263
6.0666905442,-0.1427408771
5.9800599403,-0.1989958764
1.5927256652,0.7236073804
0.5602698499,0.3596325753
0.1651729865,0.1091057192
4.7661171702,-0.7225451846
4.9747398483,-0.6939665529
5.3030823992,-0.582407604
4.888566715,-0.7102199167
5.4667872996,-0.5035889119
3.3274466538,-0.1226822801
4.5171111392,-0.7071433832
4.2303489871,-0.6270873683
5.4565780448,-0.5088544114
1.705661887,0.7158221888
2.3934049715,0.4673672877
1.5266854106,0.7229604526
4.0053500706,-0.5276477908
2.8216214869,0.2098407031
4.8140288543,-0.7192675697
5.7099325432,-0.3673932947
5.3320488183,-0.5693957311
4.0270345943,-0.5383403408
3.2989769073,-0.1039855286
2.1065595601,0.6058444772
3.8191227112,-0.4281033441
4.7994722482,-0.720475593
1.3064462409,0.6935182834
4.185819956,-0.6096014
2.5562364085,0.3745906817
5.3251985679,-0.5725120101
2.3855281952,0.4716386953
5.761688378,-0.3362184393
5.4658691824,-0.5040641691
1.5047128873,0.7218923211
1.3722756921,0.7065908809
6.2387023887,-0.0294534305
4.043178436,-0.5461623497
4.2099207281,-0.6192137438
1.2296686769,0.6739681312
2.5817353294,0.3593853103
4.6373222757,-0.7213335212
4.0616528157,-0.5549639095
2.6754392055,0.302231509
2.6706237022,0.3052133394
0.9048732293,0.5477403621
2.7215079789,0.2734877884
1.4295343036,0.7150498189
4.5112729108,-0.7061423971
2.6016507402,0.3474001432
5.6676131002,-0.3923936
0.1552688941,0.1025942962
3.9318958267,-0.489941108
6.1082888198,-0.1154924759
1.6118176684,0.7230765713
3.0739372302,0.0447857134
1.468999488,0.7192535387
5.6748026989,-0.3881794971
1.4385071302,0.7161233765
5.739493221,-0.3496641091
2.4987815211,0.4082299432
3.3719418324,-0.1517857973
5.2995585449,-0.5839605853
4.2605072971,-0.6382358525
5.2093360867,-0.6213668775
4.4612023198,-0.6964115884
0.0620579333,0.0410831507
1.9202888419,0.6715706068
4.1536240176,-0.5962338421
1.2937838551,0.6906060546
5.7289590417,-0.3560060129
3.4975829208,-0.2329070942
2.7536999248,0.2531854265
1.1883257073,0.6616264539
5.5749779098,-0.4453535912
5.7509968023,-0.3427092159
3.659612287,-0.3341019436
4.0449853546,-0.5470303183
4.5626616867,-0.7139738697
1.1314507475,0.6426985465
5.2315654831,-0.6125863928
4.102472511,-0.5738209283
2.6019429979,0.3472235721
1.702197115,0.7162259141
5.1950345167,-0.6268576638
5.3654892688,-0.5538466657
3.7812684126,-0.4064177438
4.8192022216,-0.718793859
6.0306325919,-0.1662458486
4.8563610967,-0.7147120187
0.386626742,0.2523836292
2.928577497,0.1404666746
6.2805113074,-0.0017708596
5.5559188314,-0.4559159556
3.1215619903,0.0132648419
6.1396778978,-0.0948543225
0.5577500944,0.358121613
1.6669929419,0.7197408899
0.9549772905,0.5711459125
2.0982707442,0.6092336177
2.6395270825,0.32435781
3.4300143235,-0.1895026716
1.8249346467,0.6957747871
0.1366277543,0.0903234772
0.1337056005,0.0883982459
3.6205061679,-0.310122848
3.5822540314,-0.2863735554
4.4485263759,-0.6936278787
3.1032807582,0.0253686307
1.3326460654,0.6991407584
4.1137926031,-0.5789008441
3.3562516015,-0.1415411476
5.2532290501,-0.6037490964
2.9811218025,0.1060150492
4.3706245196,-0.6737874112
4.0615937239,-0.5549360165
0.1831019214,0.1208772689
1.9878810049,0.6503680273
3.9241923896,-0.485861518
2.0858225077,0.6142481355
3.1326443123,0.0059260094
1.0575774592,0.6149685752
2.5449225551,0.3812847727
3.7356852432,-0.3797626445
0.8149277327,0.5028271264
3.5820650347,-0.2862555396
2.5831616216,0.3585300852
1.8660018048,0.6862030602
3.0059140431,0.089698191
4.4900042091,-0.7022582002
5.7668469588,-0.333077662
6.0352614572,-0.1632350926
3.9424125102,-0.4954736294
6.0473716531,-0.1553487256
4.6061236144,-0.718845126
6.1040313801,-0.118286977
6.2225194604,-0.0401622145
2.7675579051,0.2443953209
3.5786962952,-0.2841509139
2.5588715234,0.3730268441
0.2732997475,0.1797142809
0.9871077453,0.5854881744
5.2207925039,-0.616878599
6.19614076,-0.0576044816
2.3269106822,0.5026997066
3.4013581772,-0.1709331291
4.9194082838,-0.7051016034
0.5548589475,0.356386074
0.2808145307,0.1845816862
5.9017417701,-0.2490983388
0.0841286572,0.0556774068
3.7223928069,-0.3718857102
1.4153671721,0.713214741
5.4348962827,-0.5198939926
5.4715002809,-0.5011439306
3.8286862437,-0.4335131426
5.7143886108,-0.3647342696
2.4486638062,0.4367998275
2.8602316846,0.1849353834
2.3229738533,0.5047379059
1.9511155826,0.6622987667
4.6794246897,-0.7233398021
4.828997264,-0.7178334148
3.1774300576,-0.0237305274
2.3277102931,0.5022849644
0.4041689321,0.2634713089
3.7378413689,-0.3810360465
3.7403388626,-0.3825095423
3.9594190485,-0.5043281598
2.0318007727,0.6349243863
4.372783779,-0.6743989778
2.5581502788,0.3734550499
5.454353233,-0.5099962214
0.3103507069,0.2036515495
5.9280572264,-0.232357006
3.3166454662,-0.115595106
2.0573219511,0.6253804183
2.0604361881,0.6241880319
4.0198522143,-0.5348220423
2.9508167288,0.1259090997
1.4086705781,0.712287928
5.2280121546,-0.6140097334
4.016532326,-0.5331879402
5.4602971438,-0.5069411736
0.8137339105,0.5022079381
5.8788690173,-0.2635642393
5.9234286416,-0.2353088843
4.2484787382,-0.6338584322
2.5658179232,0.368896023
3.4066569625,-0.1743732724
1.0795167081,0.6235578024
2.9659535152,0.1159800246
3.4938027671,-0.2304945261
4.6689712472,-0.7229872371
4.6901711684,-0.7236017538
4.8936257451,-0.7094347226
0.5145279573,0.3319740384
4.7988647767,-0.7205219916
3.8230342819,-0.4303194531
4.7298710259,-0.7236848212
1.7913186487,0.702613141
4.1828214226,-0.6083815304
4.1792783968,-0.6069334211
2.4221358563,0.4516026473
5.3761769241,-0.5487625421
3.5748770219,-0.2817623746
5.0921969136,-0.6624580788
4.7295653157,-0.7236895028
4.2446411038,-0.6324424239
3.8220238452,-0.4297474437
4.2551506962,-0.6362979352
1.3490964801,0.7023890603
5.0894974772,-0.6632960835
4.5171489347,-0.7071497713
6.0493115689,-0.154084173
2.509154534,0.4022237759
2.4820261932,0.4178657827
6.0780037701,-0.135343212
0.0400115739,0.0264937607
2.2742481714,0.5294309917
3.9623687505,-0.5058521364
6.2735337019,-0.0063917358
0.4163887803,0.271165566
1.221488357,0.6716240521
5.846045017,-0.284173821
4.2983630002,-0.6513959224
4.6965477143,-0.7237089803
3.0708878012,0.0468024861
3.8179442953,-0.4274347799
5.6924106338,-0.377800735
3.9912962639,-0.5206073611
4.8597355998,-0.7142826363
0.3434468603,0.2248940468
2.5857324845,0.3569873275
0.8971345638,0.5440176695
0.3828374019,0.2499822216
5.0742269435,-0.6679392234
1.0117725074,0.5961239918
1.5901275848,0.7236547427
1.5229448605,0.7228086141
5.2514513883,-0.6044844781
1.8046737763,0.7000055405
1.7627024813,0.7077085889
4.3214455292,-0.6589471147
5.8767263295,-0.2649151143
3.5069719425,-0.2388906039
4.9041576236,-0.7077314397
3.5678904314,-0.2773863942
2.3142330463,0.509240755
0.8806726136,0.5360066791
6.1586564085,-0.0823495293
4.2246243313,-0.6249067326
4.6569685536,-0.722463694
0.8465952411,0.519038703
4.2630048838,-0.6391331075
1.7387496427,0.711450501
5.5074067989,-0.4822303357
2.7623000176,0.247733822
3.1220454759,0.012944688
5.2060600036,-0.62263573
0.0433602237,0.0287103268
2.8579860148,0.186388613
1.615052196,0.7229547981
4.5268944342,-0.7087572777
3.7442340746,-0.384804407
0.4678023654,0.303253047
5.8410894528,-0.2872690808
5.6865548717,-0.3812613631
1.6069503736,0.7232424356
0.1884600824,0.1243910457
2.1737093071,0.5769716111
0.3351139091,0.219558936
3.9696932342,-0.5096210317
3.6570800773,-0.3325590226
3.1844051986,-0.0283478148
3.3478480435,-0.1360458364
3.2852900886,-0.0949794352
4.0619560781,-0.5551070314
5.8956151645,-0.2529811441
2.3210125534,0.5057509833
3.2306794748,-0.0589540307
0.5747645128,0.368294269
2.923547779,0.1437536796
1.9627977656,0.6586090337
1.4925882578,0.7211214317
6.0631238036,-0.1450709937
0.9746207146,0.5799784978
5.8809571062,-0.2622470686
1.8610844658,0.6874183826
4.9201763559,-0.7049640722
2.4263968883,0.4492405965
4.6571993269,-0.7224749553
2.8752439496,0.1752067145
2.2262873234,0.5527141306
2.0446322442,0.6301769726
1.1454316225,0.6475538829
5.8753366694,-0.2657908358
1.7440691128,0.7106610735
0.2969889054,0.1950369892
5.7299488755,-0.3554112148
3.8733933461,-0.4584106798
0.6411118296,0.4072481219
2.1973505009,0.5662353932
5.9171838723,-0.239286643
0.0284260286,0.018823761
1.7238236324,0.7135378862
2.1557394084,0.5849383981
0.6484337393,0.411472617
3.9381720566,-0.4932480204
1.7179591206,0.714306277
5.6335891839,-0.4121418414
6.0715946343,-0.1395353762
5.3657425643,-0.5537268034
0.6385049356,0.4057403023
6.1614445483,-0.0805109676
5.097376959,-0.6608356392
1.7938467207,0.7021306615
5.1350784381,-0.6484681499
2.2588320854,0.5370295962
1.7125264242,0.7149919242
4.9227848877,-0.7044933628
2.8006029173,0.2233218555
6.0186238619,-0.174046919
1.012695388,0.5965154615
3.9120901789,-0.4794071049
6.2408214109,-0.0280508478
1.1606343063,0.6526853757
3.0786599069,0.0416618615
3.3898812018,-0.1634723779
3.9801905627,-0.5149839613
4.3079803388,-0.654586526
3.2935281364,-0.1004014452
5.9973144702,-0.1878532731
0.5377373294,0.3460677327
2.6938041648,0.2908192472
3.9323784098,-0.4901959183
0.8138207969,0.502253022
0.8397703589,0.5155800945
4.6608364846,-0.7226462551
0.1119709516,0.0740657956
6.2189479602,-0.0425248537
2.4585181078,0.4312431759
0.1855044739,0.1224530649
3.1702056809,-0.0189475729
4.29069196,-0.6488060979
2.3624507437,0.484022985
0.9961783686,0.5894381193
5.9063324814,-0.2461851774
3.3993076763,-0.1696011221
1.187990851,0.661521517
0.5914787356,0.3782172904
4.1008778309,-0.573099987
6.138622022,-0.095549485
2.9159982752,0.1486834511
1.4833844194,0.7204503572
0.2152685153,0.1419395385
6.1745357778,-0.0718737147
5.9860915795,-0.1951046512
0.1096909817,0.072561104
5.6914579995,-0.3783643265
4.0125281728,-0.5312104833
5.0916986752,-0.6626131371
6.0772173295,-0.1358577907
0.0488700794,0.0323570559
0.7460645589,0.466212176
3.4882483661,-0.2269460019
2.3772377663,0.4761102299
5.0553735869,-0.6734403158
0.8488538944,0.5201789561
0.1642993729,0.1085316039
0.5211493431,0.3360069964
3.50873277,-0.2400113472
0.1031319882,0.0682312495
3.4251016603,-0.1863254443
4.4764720437,-0.6995946032
2.2816164491,0.5257619704
2.2432392128,0.5446058638
0.523636503,0.3375193936
0.0364712293,0.0241501252
3.6614546488,-0.3352236483
6.099608441,-0.1211888094
4.3167075779,-0.6574270478
4.0017414651,-0.5258481914
4.5821331337,-0.7163570603
4.6364395546,-0.7212747967
